# television	inicio_seg	largo_seg	comercial	score
mega-2014_04_10	0.000	31.765	limon soda	0.9989
mega-2014_04_10	0.000	30.030	colgate total12	0.9990
mega-2014_04_10	0.000	25.092	scotiabank	0.9982
mega-2014_04_10	11.795	30.464	colgate sensitive	0.9996
mega-2014_04_10	17.334	20.053	pantene expert	0.9995
mega-2014_04_10	20.904	31.598	mr big (2)	0.9994
mega-2014_04_10	29.246	16.250	falabella connect	0.9995
mega-2014_04_10	44.127	21.521	omo1	0.9997
mega-2014_04_10	68.085	48.849	ballerina	0.9998
mega-2014_04_10	85.752	30.030	dove pelo	0.9984
mega-2014_04_10	90.223	31.765	limon soda	0.9993
mega-2014_04_10	90.757	31.698	vtr	0.9994
mega-2014_04_10	98.115	31.665	ballerina	0.9998
mega-2014_04_10	110.444	30.030	colgate total12	0.9999
mega-2014_04_10	147.481	30.030	colgate total12	0.9991
mega-2014_04_10	149.733	32.199	petrobras pantuflas mundialeras	0.9996
mega-2014_04_10	153.470	20.053	pantene expert	0.9994
mega-2014_04_10	165.582	31.532	soprole panacota	0.9986
mega-2014_04_10	173.473	31.765	ferreteria mts	0.9997
mega-2014_04_10	179.963	30.464	colgate sensitive	0.9999
mega-2014_04_10	187.854	31.698	vtr	0.9989
mega-2014_04_10	188.105	32.199	petrobras pantuflas mundialeras	0.9983
mega-2014_04_10	203.487	30.130	dfm motor	0.9980
mega-2014_04_10	211.545	30.030	colgate total12	0.9989
mega-2014_04_10	231.248	30.330	presto	0.9994
mega-2014_04_10	235.986	31.532	soprole panacota	0.9999
mega-2014_04_10	246.263	31.665	ballerina	0.9999
mega-2014_04_10	252.636	39.439	mall plaza (2)	1.0000
mega-2014_04_10	277.494	16.250	falabella connect	0.9992
mega-2014_04_10	285.702	21.521	omo1	0.9977
mega-2014_04_10	292.092	32.933	scotiabank	1.0000
mega-2014_04_10	308.508	31.632	cristal	0.9994
mega-2014_04_10	332.833	30.030	colgate total12	0.9997
mega-2014_04_10	345.929	21.521	omo1	0.9998
mega-2014_04_10	351.851	41.041	vtr	0.9999
mega-2014_04_10	391.057	30.030	colgate total12	0.9995
mega-2014_04_10	391.341	30.130	dfm motor	0.9999
mega-2014_04_10	399.566	31.698	vtr	0.9991
mega-2014_04_10	405.155	32.199	petrobras pantuflas mundialeras	0.9990
mega-2014_04_10	412.212	31.765	limon soda	0.9990
mega-2014_04_10	429.479	16.250	falabella connect	0.9998
mega-2014_04_10	435.051	30.130	dfm motor	0.9988
mega-2014_04_10	516.149	25.092	scotiabank	0.9944
mega-2014_04_10	545.095	31.598	mall plaza (2)	0.9991
mega-2014_04_10	545.378	30.030	colgate total12	0.9988
mega-2014_04_10	552.886	30.030	dove pelo	0.9986
mega-2014_04_10	553.069	30.330	presto	0.9986
mega-2014_04_10	558.108	31.598	mr big (2)	0.9997
mega-2014_04_10	573.523	30.130	dfm motor	0.9992
mega-2014_04_10	586.202	30.464	colgate sensitive	0.9997
mega-2014_04_10	591.007	31.532	soprole panacota	0.9990
mega-2014_04_10	608.892	30.464	colgate sensitive	0.9996
mega-2014_04_10	627.127	30.030	dove pelo	0.9997
mega-2014_04_10	627.410	30.464	colgate sensitive	0.9997
mega-2014_04_10	650.783	25.092	scotiabank	0.9997
mega-2014_04_10	668.785	30.464	colgate sensitive	0.9998
mega-2014_04_10	669.469	31.765	limon soda	0.9996
mega-2014_04_10	690.573	16.250	falabella connect	0.9982
mega-2014_04_10	697.614	32.199	petrobras pantuflas mundialeras	0.9991
mega-2014_04_10	698.865	31.698	vtr	0.9992
mega-2014_04_10	699.199	30.030	dove pelo	0.9989
mega-2014_04_10	705.822	30.464	colgate sensitive	0.9999
mega-2014_04_10	706.372	30.030	dove pelo	0.9999
mega-2014_04_10	713.713	43.043	vtr	0.9989
mega-2014_04_10	791.507	31.598	mr big (2)	0.9998
mega-2014_04_10	798.665	31.632	cristal	0.9992
mega-2014_04_10	811.144	30.030	dove pelo	0.9988
mega-2014_04_10	827.293	31.765	limon soda	0.9997
mega-2014_04_10	833.816	20.053	pantene expert	0.9997
mega-2014_04_10	863.379	43.677	ballerina	0.9996
mega-2014_04_10	876.542	30.030	colgate total12	0.9982
mega-2014_04_10	898.114	31.598	mall plaza (2)	0.9992
mega-2014_04_10	899.098	31.632	cristal	0.9994
mega-2014_04_10	918.868	30.130	dfm motor	0.9997
mega-2014_04_10	938.688	21.521	omo1	0.9979
mega-2014_04_10	944.744	25.092	scotiabank	1.0000
mega-2014_04_10	949.165	31.598	mall plaza (2)	0.9998
mega-2014_04_10	952.919	25.092	scotiabank	0.9998
mega-2014_04_10	961.294	31.698	vtr	0.9997
mega-2014_04_10	976.309	30.030	colgate total12	0.9995
mega-2014_04_10	998.998	30.030	dove pelo	0.9999
mega-2014_04_10	1006.055	31.598	mr big (2)	0.9989
mega-2014_04_10	1006.339	30.030	dove pelo	0.9987
mega-2014_04_10	1026.609	21.521	omo1	0.9994
mega-2014_04_10	1049.565	33.667	ballerina	0.9999
mega-2014_04_10	1064.730	30.030	colgate total12	0.9993
mega-2014_04_10	1079.595	31.665	ballerina	0.9976
mega-2014_04_10	1101.517	21.521	omo1	0.9996
mega-2014_04_10	1104.620	31.665	ballerina	0.9997
mega-2014_04_10	1120.436	30.731	pantene expert	0.9996
mega-2014_04_10	1153.602	30.464	colgate sensitive	0.9997
mega-2014_04_10	1154.320	30.030	dove pelo	0.9998
mega-2014_04_10	1175.725	31.598	mr big (2)	0.9997
mega-2014_04_10	1187.036	31.665	ballerina	0.9988
mega-2014_04_10	1199.115	31.532	soprole panacota	0.9998
mega-2014_04_10	1238.104	30.964	samsung	0.9783
mega-2014_04_10	1258.424	30.030	colgate total12	0.9990
mega-2014_04_10	1285.468	31.665	ballerina	0.9992
mega-2014_04_10	1291.824	31.632	cristal	0.9988
mega-2014_04_10	1306.138	53.887	colgate total12	0.9991
mega-2014_04_10	1342.858	31.665	ballerina	0.9986
mega-2014_04_10	1375.708	30.030	colgate total12	0.9980
mega-2014_04_10	1398.781	31.598	mr big (2)	0.9995
mega-2014_04_10	1406.689	30.464	colgate sensitive	0.9999
mega-2014_04_10	1411.744	30.030	dove pelo	0.9995
mega-2014_04_10	1411.860	30.464	colgate sensitive	0.9995
mega-2014_04_10	1417.466	31.598	mr big (2)	0.9996
mega-2014_04_10	1433.716	30.464	colgate sensitive	0.9995
mega-2014_04_10	1438.621	31.665	ballerina	0.9996
mega-2014_04_10	1450.449	30.030	dove pelo	0.9973
mega-2014_04_10	1458.173	31.598	mall plaza (2)	0.9999
mega-2014_04_10	1469.935	32.933	scotiabank	1.0000
mega-2014_04_10	1498.998	30.030	dove pelo	0.9998
mega-2014_04_10	1522.488	31.765	limon soda	0.9998
mega-2014_04_10	1538.554	54.187	ballerina	0.9991
mega-2014_04_10	1575.040	31.765	limon soda	0.9999
mega-2014_04_10	1582.798	31.598	mall plaza (2)	0.9998
mega-2014_04_10	1586.552	25.092	scotiabank	0.9998
mega-2014_04_10	1595.878	30.130	dfm motor	0.9997
mega-2014_04_10	1613.112	36.370	colgate total12	0.9992
mega-2014_04_10	1670.202	30.964	samsung	0.9908
mega-2014_04_10	1689.605	31.532	soprole panacota	0.9997
mega-2014_04_10	1689.888	31.632	cristal	0.9997
mega-2014_04_10	1700.315	30.130	dfm motor	0.9995
mega-2014_04_10	1710.742	31.632	cristal	0.9988
mega-2014_04_10	1724.356	25.092	scotiabank	0.9925
mega-2014_04_10	1749.114	30.964	samsung	0.9893
mega-2014_04_10	1757.422	33.033	dove pelo	0.9987
mega-2014_04_10	1763.211	30.464	colgate sensitive	0.9986
mega-2014_04_10	1768.900	25.092	scotiabank	0.9991
mega-2014_04_10	1778.960	31.665	ballerina	0.9997
mega-2014_04_10	1805.470	31.698	vtr	0.9991
mega-2014_04_10	1818.133	20.053	pantene expert	0.9999
mega-2014_04_10	1827.042	16.250	falabella connect	0.9991
mega-2014_04_10	1845.694	31.665	ballerina	0.9995
mega-2014_04_10	1846.061	31.598	mr big (2)	0.9996
mega-2014_04_10	1859.841	20.053	pantene expert	0.9997
mega-2014_04_10	1870.719	59.026	ballerina	0.9999
mega-2014_04_10	1907.089	30.330	presto	0.9992
mega-2014_04_10	1932.931	30.030	colgate total12	0.9993
mega-2014_04_10	1965.797	30.030	colgate total12	0.9975
mega-2014_04_10	1970.519	31.598	mall plaza (2)	0.9998
mega-2014_04_10	1970.769	31.765	ferreteria mts	0.9998
mega-2014_04_10	1980.679	31.632	cristal	0.9996
mega-2014_04_10	2009.858	30.330	presto	0.9996
mega-2014_04_10	2097.462	31.632	cristal	0.9998
mega-2014_04_10	2098.613	30.330	presto	0.9997
mega-2014_04_10	2107.973	39.973	cristal	1.0000
mega-2014_04_10	2134.683	16.250	falabella connect	0.9997
mega-2014_04_10	2152.801	20.053	pantene expert	0.9998
mega-2014_04_10	2165.680	31.665	ballerina	0.9997
mega-2014_04_10	2218.733	45.679	ballerina	0.9997
mega-2014_04_10	2238.987	32.199	petrobras pantuflas mundialeras	0.9999
mega-2014_04_10	2251.583	31.698	vtr	0.9995
mega-2014_04_10	2263.728	31.765	limon soda	0.9999
mega-2014_04_10	2268.249	20.053	pantene expert	0.9998
mega-2014_04_10	2271.820	31.598	mall plaza (2)	0.9996
mega-2014_04_10	2301.216	21.521	omo1	0.9994
mega-2014_04_10	2302.250	30.130	dfm motor	0.9994
mega-2014_04_10	2313.762	30.464	colgate sensitive	0.9999
mega-2014_04_10	2319.450	37.104	ferreteria mts	0.9997
mega-2014_04_10	2355.353	30.030	colgate total12	0.9995
mega-2014_04_10	2384.432	16.250	falabella connect	0.9980
mega-2014_04_10	2400.231	31.698	vtr	0.9980
mega-2014_04_10	2433.214	30.130	dfm motor	0.9994
mega-2014_04_10	2447.111	63.063	vtr	0.9990
mega-2014_04_10	2487.018	39.306	cristal	0.9983
mega-2014_04_10	2504.852	54.187	ballerina	0.9994
mega-2014_04_10	2532.113	21.521	omo1	0.9995
mega-2014_04_10	2548.880	30.030	dove pelo	0.9960
mega-2014_04_10	2549.931	16.250	falabella connect	0.9990
mega-2014_04_10	2554.802	32.199	petrobras pantuflas mundialeras	0.9999
mega-2014_04_10	2564.412	35.335	presto	0.9999
mega-2014_04_10	2581.529	48.148	dfm motor	0.9990
mega-2014_04_10	2605.853	32.199	petrobras pantuflas mundialeras	0.9997
mega-2014_04_10	2649.096	30.464	colgate sensitive	0.9998
mega-2014_04_10	2659.323	30.030	dove pelo	0.9997
mega-2014_04_10	2671.869	31.632	cristal	0.9999
mega-2014_04_10	2687.018	30.030	dove pelo	0.9995
mega-2014_04_10	2699.030	30.030	colgate total12	0.9996
mega-2014_04_10	2705.553	31.665	ballerina	0.9997
mega-2014_04_10	2706.654	30.464	colgate sensitive	0.9997
mega-2014_04_10	2715.212	30.030	colgate total12	0.9997
mega-2014_04_10	2740.288	16.250	falabella connect	0.9987
mega-2014_04_10	2742.857	36.637	colgate sensitive	0.9995
mega-2014_04_10	2756.037	30.130	dfm motor	0.9985
mega-2014_04_10	2774.238	31.765	limon soda	0.9994
mega-2014_04_10	2780.394	30.130	dfm motor	0.9994
mega-2014_04_10	2791.906	30.464	colgate sensitive	0.9999
mega-2014_04_10	2797.595	37.104	ferreteria mts	0.9997
mega-2014_04_10	2814.679	30.964	samsung	0.9987
mega-2014_04_10	2826.824	30.030	colgate total12	0.9993
mega-2014_04_10	2834.882	31.598	mall plaza (2)	0.9990
mega-2014_04_10	2849.013	30.030	dove pelo	0.9998
mega-2014_04_10	2855.052	31.632	cristal	0.9994
mega-2014_04_10	2866.847	20.053	pantene expert	0.9996
mega-2014_04_10	2867.782	32.199	petrobras pantuflas mundialeras	0.9991
mega-2014_04_10	2892.206	15.048	dove desodorante hombre	0.9950
mega-2014_04_10	2901.215	20.053	pantene expert	0.9984
mega-2014_04_10	2927.174	32.199	petrobras pantuflas mundialeras	0.9990
mega-2014_04_10	2938.803	30.964	samsung	0.9956
mega-2014_04_10	2939.387	30.464	colgate sensitive	0.9963
mega-2014_04_10	2945.526	36.536	petrobras pantuflas mundialeras	0.9996
mega-2014_04_10	2950.481	31.632	cristal	0.9993
mega-2014_04_10	2950.531	32.199	petrobras pantuflas mundialeras	0.9994
mega-2014_04_10	2963.644	31.665	ballerina	0.9994
mega-2014_04_10	2972.303	30.030	colgate total12	0.9993
mega-2014_04_10	2979.159	31.665	ballerina	0.9995
mega-2014_04_10	2980.094	30.464	colgate sensitive	0.9994
mega-2014_04_10	2981.645	45.045	colgate total12	0.9993
mega-2014_04_10	3026.890	30.964	samsung	0.9950
mega-2014_04_10	3027.024	30.030	colgate total12	0.9974
mega-2014_04_10	3055.903	31.665	ballerina	0.9981
mega-2014_04_10	3076.607	31.632	cristal	0.9974
mega-2014_04_10	3096.276	31.665	ballerina	0.9979
mega-2014_04_10	3107.605	31.698	vtr	0.9995
mega-2014_04_10	3121.502	31.598	mr big (2)	0.9990
mega-2014_04_10	3132.980	35.002	presto	0.9998
mega-2014_04_10	3144.091	30.130	dfm motor	0.9993
mega-2014_04_10	3150.014	42.309	cristal	1.0000
mega-2014_04_10	3169.833	30.030	dove pelo	0.9999
mega-2014_04_10	3174.421	21.521	omo1	0.9997
mega-2014_04_10	3174.488	20.053	pantene expert	0.9999
mega-2014_04_10	3183.252	30.330	presto	0.9998
mega-2014_04_10	3198.779	31.532	soprole panacota	0.9989
mega-2014_04_10	3217.681	31.765	ferreteria mts	0.9998
mega-2014_04_10	3219.333	30.464	colgate sensitive	0.9999
mega-2014_04_10	3220.350	25.092	scotiabank	0.9996
mega-2014_04_10	3231.411	40.007	ballerina	0.9997
mega-2014_04_10	3245.225	20.053	pantene expert	0.9992
mega-2014_04_10	3272.886	30.130	dfm motor	0.9992
mega-2014_04_10	3278.225	30.464	colgate sensitive	0.9976
mega-2014_04_10	3288.118	31.698	vtr	0.9993
mega-2014_04_10	3304.268	43.277	ferreteria mts	1.0000
mega-2014_04_10	3322.970	20.053	pantene expert	0.9993
mega-2014_04_10	3331.712	16.250	falabella connect	0.9999
mega-2014_04_10	3354.535	30.330	presto	0.9998
mega-2014_04_10	3362.743	31.598	mr big (2)	0.9992
mega-2014_04_10	3372.219	31.665	ballerina	0.9991
mega-2014_04_10	3391.722	30.030	colgate total12	0.9994
mega-2014_04_10	3406.570	31.698	vtr	0.9987
mega-2014_04_10	3446.610	30.030	colgate total12	0.9998
mega-2014_04_10	3460.590	31.765	limon soda	0.9994
mega-2014_04_10	3465.612	20.053	pantene expert	0.9995
mega-2014_04_10	3468.332	30.964	samsung	0.9983
mega-2014_04_10	3481.995	52.519	ballerina	0.9996
mega-2014_04_10	3512.709	31.632	cristal	0.9985
mega-2014_04_10	3539.870	35.535	colgate total12	0.9996
mega-2014_04_11	0.000	31.598	mr big (2)	0.9998
mega-2014_04_11	0.000	30.030	dove pelo	0.9995
mega-2014_04_11	7.558	16.250	falabella connect	0.9995
mega-2014_04_11	12.896	31.598	mr big (2)	0.9998
mega-2014_04_11	24.358	30.030	colgate total12	0.9996
mega-2014_04_11	36.703	30.030	dove pelo	0.9999
mega-2014_04_11	43.393	31.665	ballerina	0.9999
mega-2014_04_11	63.897	30.030	dove pelo	0.9974
mega-2014_04_11	72.539	37.437	ferreteria mts	0.9997
mega-2014_04_11	86.553	31.765	limon soda	0.9999
mega-2014_04_11	86.954	31.632	cristal	0.9999
mega-2014_04_11	92.075	20.053	pantene expert	0.9997
mega-2014_04_11	98.715	46.980	dfm motor	1.0000
mega-2014_04_11	152.636	20.053	pantene expert	0.9999
mega-2014_04_11	153.170	31.665	ballerina	0.9998
mega-2014_04_11	171.054	31.598	mall plaza (2)	0.9992
mega-2014_04_11	185.686	31.698	vtr	0.9999
mega-2014_04_11	222.506	30.130	dfm motor	0.9978
mega-2014_04_11	223.673	30.464	colgate sensitive	0.9962
mega-2014_04_11	230.030	31.765	limon soda	0.9999
mega-2014_04_11	237.788	31.598	mall plaza (2)	0.9998
mega-2014_04_11	241.541	25.092	scotiabank	0.9998
mega-2014_04_11	250.117	31.632	cristal	0.9994
mega-2014_04_11	263.263	30.030	dove pelo	0.9993
mega-2014_04_11	272.739	31.765	ferreteria mts	0.9988
mega-2014_04_11	336.820	15.048	dove desodorante hombre	0.9948
mega-2014_04_11	366.032	30.030	colgate total12	0.9985
mega-2014_04_11	377.894	31.665	ballerina	0.9995
mega-2014_04_11	378.261	31.598	mr big (2)	0.9997
mega-2014_04_11	410.660	21.521	omo1	0.9854
mega-2014_04_11	432.015	32.199	petrobras pantuflas mundialeras	0.9995
mega-2014_04_11	435.752	20.053	pantene expert	0.9993
mega-2014_04_11	447.914	31.765	ferreteria mts	0.9981
mega-2014_04_11	448.298	30.330	presto	0.9983
mega-2014_04_11	460.571	35.591	colgate total12	0.9998
mega-2014_04_11	475.942	31.765	limon soda	0.9999
mega-2014_04_11	483.700	31.598	mall plaza (2)	0.9998
mega-2014_04_11	487.454	25.092	scotiabank	0.9998
mega-2014_04_11	500.834	30.030	colgate total12	0.9995
mega-2014_04_11	522.055	31.632	cristal	0.9998
mega-2014_04_11	523.523	30.030	dove pelo	0.9999
mega-2014_04_11	531.531	30.030	colgate total12	0.9995
mega-2014_04_11	536.453	31.532	soprole panacota	0.9996
mega-2014_04_11	556.172	30.130	dfm motor	0.9996
mega-2014_04_11	571.621	16.250	falabella connect	0.9998
mega-2014_04_11	590.039	30.464	colgate sensitive	0.9997
mega-2014_04_11	604.387	30.130	dfm motor	0.9989
mega-2014_04_11	615.748	31.765	limon soda	0.9998
mega-2014_04_11	621.671	39.439	mall plaza (2)	1.0000
mega-2014_04_11	636.486	31.665	ballerina	0.9994
mega-2014_04_11	668.001	30.030	colgate total12	0.9992
mega-2014_04_11	681.881	31.632	cristal	0.9997
mega-2014_04_11	729.078	31.665	ballerina	0.9989
mega-2014_04_11	749.632	31.598	mr big (2)	0.9997
mega-2014_04_11	767.283	31.665	ballerina	0.9993
mega-2014_04_11	784.651	31.632	cristal	0.9997
mega-2014_04_11	802.485	31.665	ballerina	0.9998
mega-2014_04_11	808.257	30.464	colgate sensitive	0.9997
